,Date,Hour,Market Demand,Ontario Demand
7781,2020-11-20,6,14121,12340
7782,2020-11-20,7,15369,13531
7783,2020-11-20,8,16733,14665
7784,2020-11-20,9,17900,15233
7785,2020-11-20,10,17576,15017
7786,2020-11-20,11,17384,14824
7787,2020-11-20,12,17114,14739
7788,2020-11-20,13,17359,14893
7789,2020-11-20,14,17098,14713
7790,2020-11-20,15,16745,14735
7791,2020-11-20,16,16968,15070
7792,2020-11-20,17,17720,15753
7793,2020-11-20,18,18581,16490
7794,2020-11-20,19,18484,16237
7795,2020-11-20,20,18090,15972
7796,2020-11-20,21,17877,15807
7797,2020-11-20,22,17031,15132
7798,2020-11-20,23,16017,14175
7799,2020-11-20,24,14887,13145
7800,2020-11-21,1,14183,12464
7801,2020-11-21,2,14021,12223
7802,2020-11-21,3,13877,12028
7803,2020-11-21,4,13810,11867
7804,2020-11-21,5,13703,11762
7805,2020-11-21,6,14163,12122
7806,2020-11-21,7,14498,12825
7807,2020-11-21,8,15149,13632
7808,2020-11-21,9,15767,14197
7809,2020-11-21,10,16458,14650
7810,2020-11-21,11,16842,14980
7811,2020-11-21,12,17143,15270
7812,2020-11-21,13,16821,15434
7813,2020-11-21,14,16867,15385
7814,2020-11-21,15,16789,15345
7815,2020-11-21,16,17125,15630
7816,2020-11-21,17,17924,16376
7817,2020-11-21,18,18722,17252
7818,2020-11-21,19,18172,16845
7819,2020-11-21,20,17354,16227
7820,2020-11-21,21,16792,15585
7821,2020-11-21,22,16502,15073
7822,2020-11-21,23,15898,14298
7823,2020-11-21,24,15672,13496
7824,2020-11-22,1,15083,12761
7825,2020-11-22,2,14805,12367
7826,2020-11-22,3,14636,12274
7827,2020-11-22,4,14556,12170
7828,2020-11-22,5,14480,12127
7829,2020-11-22,6,14807,12262
7830,2020-11-22,7,15031,12756
7831,2020-11-22,8,15473,13321
7832,2020-11-22,9,15986,14035
7833,2020-11-22,10,16459,14782
7834,2020-11-22,11,17011,15460
7835,2020-11-22,12,17647,15932
7836,2020-11-22,13,18024,16242
7837,2020-11-22,14,18365,16360
7838,2020-11-22,15,18059,16444
7839,2020-11-22,16,18363,16652
7840,2020-11-22,17,18647,17272
7841,2020-11-22,18,19589,18064
7842,2020-11-22,19,18880,17456
7843,2020-11-22,20,18153,16955
7844,2020-11-22,21,17734,16564
7845,2020-11-22,22,17393,16017
7846,2020-11-22,23,16552,15154
7847,2020-11-22,24,15961,14304
7848,2020-11-23,1,15665,13630
7849,2020-11-23,2,15217,13082
7850,2020-11-23,3,15059,12848
7851,2020-11-23,4,14871,12798
7852,2020-11-23,5,15301,12984
7853,2020-11-23,6,15812,13569
7854,2020-11-23,7,16897,14874
7855,2020-11-23,8,17398,15842
7856,2020-11-23,9,17915,16409
7857,2020-11-23,10,18450,16725
7858,2020-11-23,11,18746,16861
7859,2020-11-23,12,18459,16776
7860,2020-11-23,13,18599,16569
7861,2020-11-23,14,18663,16689
7862,2020-11-23,15,18979,16854
7863,2020-11-23,16,19348,17119
7864,2020-11-23,17,19548,17735
7865,2020-11-23,18,20708,18654
7866,2020-11-23,19,19904,18199
7867,2020-11-23,20,19062,17767
7868,2020-11-23,21,19228,17262
7869,2020-11-23,22,18565,16547
7870,2020-11-23,23,17789,15688
7871,2020-11-23,24,16783,14698
7872,2020-11-24,1,15621,14045
7873,2020-11-24,2,15178,13555
7874,2020-11-24,3,15110,13433
7875,2020-11-24,4,15181,13340
7876,2020-11-24,5,15455,13566
7877,2020-11-24,6,16052,14175
7878,2020-11-24,7,17190,15443
7879,2020-11-24,8,18060,16635
7880,2020-11-24,9,18387,17051
7881,2020-11-24,10,18293,16956
7882,2020-11-24,11,18530,17135
7883,2020-11-24,12,18615,17214
7884,2020-11-24,13,18646,17177
7885,2020-11-24,14,18182,17008
7886,2020-11-24,15,18339,17140
7887,2020-11-24,16,18721,17517
7888,2020-11-24,17,19744,18269
7889,2020-11-24,18,20594,19147
7890,2020-11-24,19,20464,18579
7891,2020-11-24,20,19678,17914
7892,2020-11-24,21,19337,17437
7893,2020-11-24,22,18587,16725
7894,2020-11-24,23,17581,15630
7895,2020-11-24,24,16940,14719
7896,2020-11-25,1,16263,14089
7897,2020-11-25,2,16153,14050
7898,2020-11-25,3,15609,13623
7899,2020-11-25,4,15327,13392
7900,2020-11-25,5,15237,13389
7901,2020-11-25,6,15852,13925
7902,2020-11-25,7,17036,15079
7903,2020-11-25,8,17969,16138
7904,2020-11-25,9,18558,16729
7905,2020-11-25,10,18548,16971
7906,2020-11-25,11,18868,17274
7907,2020-11-25,12,19016,17433
7908,2020-11-25,13,19256,17522
7909,2020-11-25,14,19209,17524
7910,2020-11-25,15,19123,17266
7911,2020-11-25,16,19172,17354
7912,2020-11-25,17,19480,17847
7913,2020-11-25,18,20494,18616
7914,2020-11-25,19,19778,18036
7915,2020-11-25,20,19259,17657
7916,2020-11-25,21,19006,17061
7917,2020-11-25,22,18292,16258
7918,2020-11-25,23,17235,15238
7919,2020-11-25,24,16232,14126
7920,2020-11-26,1,15692,13253
7921,2020-11-26,2,15243,12766
7922,2020-11-26,3,15235,12672
7923,2020-11-26,4,15337,12619
7924,2020-11-26,5,15292,12672
7925,2020-11-26,6,15582,13223
7926,2020-11-26,7,16393,14276
7927,2020-11-26,8,17132,15431
7928,2020-11-26,9,17426,15983
7929,2020-11-26,10,17747,16182
7930,2020-11-26,11,18303,16407
7931,2020-11-26,12,18471,16499
7932,2020-11-26,13,18492,16486
7933,2020-11-26,14,18474,16505
7934,2020-11-26,15,18840,16497
7935,2020-11-26,16,18801,16543
7936,2020-11-26,17,19087,17148
7937,2020-11-26,18,19775,17881
7938,2020-11-26,19,19339,17392
7939,2020-11-26,20,18888,17099
7940,2020-11-26,21,18434,16653
7941,2020-11-26,22,17815,15883
7942,2020-11-26,23,16626,14840
7943,2020-11-26,24,15697,13890
7944,2020-11-27,1,15417,13076
7945,2020-11-27,2,15270,12665
7946,2020-11-27,3,15130,12441
7947,2020-11-27,4,14901,12303
7948,2020-11-27,5,15022,12454
7949,2020-11-27,6,15315,13016
7950,2020-11-27,7,16223,14091
7951,2020-11-27,8,17115,15351
7952,2020-11-27,9,17922,16147
7953,2020-11-27,10,18070,16419
7954,2020-11-27,11,18154,16435
7955,2020-11-27,12,18079,16547
7956,2020-11-27,13,17818,16406
7957,2020-11-27,14,17828,16355
7958,2020-11-27,15,17729,16475
7959,2020-11-27,16,18042,16593
7960,2020-11-27,17,18567,17039
7961,2020-11-27,18,18851,17557
7962,2020-11-27,19,18603,17028
7963,2020-11-27,20,18537,16729
7964,2020-11-27,21,18058,16356
7965,2020-11-27,22,17521,15763
7966,2020-11-27,23,16675,14786
7967,2020-11-27,24,16320,13816
7968,2020-11-28,1,15688,13007
7969,2020-11-28,2,15116,12628
7970,2020-11-28,3,15048,12343
7971,2020-11-28,4,14722,12133
7972,2020-11-28,5,14945,12128
7973,2020-11-28,6,15132,12368
7974,2020-11-28,7,15197,12942
7975,2020-11-28,8,15803,13664
7976,2020-11-28,9,16325,14266
7977,2020-11-28,10,16445,14458
7978,2020-11-28,11,16283,14257
7979,2020-11-28,12,16425,14044
7980,2020-11-28,13,16569,14083
7981,2020-11-28,14,16589,13847
7982,2020-11-28,15,16677,13936
7983,2020-11-28,16,17206,14703
7984,2020-11-28,17,17792,15376
7985,2020-11-28,18,18990,16527
7986,2020-11-28,19,18617,16074
7987,2020-11-28,20,18107,15622
7988,2020-11-28,21,18110,15394
7989,2020-11-28,22,17639,14775
7990,2020-11-28,23,16784,14017
7991,2020-11-28,24,15958,13157
7992,2020-11-29,1,15363,12620
7993,2020-11-29,2,14852,12130
7994,2020-11-29,3,14648,11870
7995,2020-11-29,4,14647,11832
7996,2020-11-29,5,14565,11802
7997,2020-11-29,6,14665,11935
7998,2020-11-29,7,15074,12325
7999,2020-11-29,8,15547,12864
8000,2020-11-29,9,15811,13210
8001,2020-11-29,10,16094,13346
8002,2020-11-29,11,16196,13565
8003,2020-11-29,12,16326,13564
8004,2020-11-29,13,16422,13572
8005,2020-11-29,14,16279,13543
8006,2020-11-29,15,16516,13998
8007,2020-11-29,16,17177,14671
8008,2020-11-29,17,17885,15551
8009,2020-11-29,18,19203,16803
8010,2020-11-29,19,18917,16622
8011,2020-11-29,20,18424,16081
8012,2020-11-29,21,18077,15627
8013,2020-11-29,22,17481,15137
8014,2020-11-29,23,16693,14372
8015,2020-11-29,24,15929,13576
8016,2020-11-30,1,15534,13038
8017,2020-11-30,2,15326,12683
8018,2020-11-30,3,14755,12186
8019,2020-11-30,4,14899,12297
8020,2020-11-30,5,15028,12432
8021,2020-11-30,6,15513,13033
8022,2020-11-30,7,16521,14151
8023,2020-11-30,8,17195,15399
8024,2020-11-30,9,17885,16190
8025,2020-11-30,10,18128,16327
8026,2020-11-30,11,18224,16378
8027,2020-11-30,12,18484,16694
8028,2020-11-30,13,18796,16924
8029,2020-11-30,14,18903,16978
8030,2020-11-30,15,18929,17014
8031,2020-11-30,16,19119,17205
8032,2020-11-30,17,19762,17855
8033,2020-11-30,18,20451,18615
8034,2020-11-30,19,19481,18063
8035,2020-11-30,20,19196,17765
8036,2020-11-30,21,18679,17220
8037,2020-11-30,22,18190,16343
8038,2020-11-30,23,16987,15337
8039,2020-11-30,24,16060,14290
8040,2020-12-01,1,15122,13514
8041,2020-12-01,2,14655,13155
8042,2020-12-01,3,14657,13076
8043,2020-12-01,4,14460,12938
8044,2020-12-01,5,14385,13050
8045,2020-12-01,6,15290,13732
8046,2020-12-01,7,16555,15018
8047,2020-12-01,8,17648,16332
8048,2020-12-01,9,18243,16909
8049,2020-12-01,10,18508,17233
8050,2020-12-01,11,18691,17413
8051,2020-12-01,12,18781,17533
8052,2020-12-01,13,18782,17552
8053,2020-12-01,14,18768,17509
8054,2020-12-01,15,18573,17310
8055,2020-12-01,16,18702,17435
8056,2020-12-01,17,19491,18248
8057,2020-12-01,18,20213,18946
8058,2020-12-01,19,20266,18573
8059,2020-12-01,20,19927,18092
8060,2020-12-01,21,19433,17568
8061,2020-12-01,22,18472,16664
8062,2020-12-01,23,17391,15648
8063,2020-12-01,24,16430,14582
8064,2020-12-02,1,15517,13667
8065,2020-12-02,2,15169,13233
8066,2020-12-02,3,14885,12991
8067,2020-12-02,4,15114,13057
8068,2020-12-02,5,15203,13159
8069,2020-12-02,6,15400,13609
8070,2020-12-02,7,16655,14923
8071,2020-12-02,8,17974,16454
8072,2020-12-02,9,18435,16839
8073,2020-12-02,10,18644,16828
8074,2020-12-02,11,18603,16705
8075,2020-12-02,12,18413,16478
8076,2020-12-02,13,18258,16328
8077,2020-12-02,14,17976,16165
8078,2020-12-02,15,18069,16105
8079,2020-12-02,16,18286,16428
8080,2020-12-02,17,19201,17569
8081,2020-12-02,18,20093,18601
8082,2020-12-02,19,19796,18085
8083,2020-12-02,20,19473,17656
8084,2020-12-02,21,18921,17019
8085,2020-12-02,22,18134,16320
8086,2020-12-02,23,17075,15256
8087,2020-12-02,24,16111,14174
8088,2020-12-03,1,15396,13444
8089,2020-12-03,2,15049,13032
8090,2020-12-03,3,14832,12866
8091,2020-12-03,4,14453,12729
8092,2020-12-03,5,14704,12863
8093,2020-12-03,6,15391,13448
8094,2020-12-03,7,16742,14903
8095,2020-12-03,8,18084,16204
8096,2020-12-03,9,18347,16432
8097,2020-12-03,10,18253,16320
8098,2020-12-03,11,18158,16323
8099,2020-12-03,12,18043,16215
8100,2020-12-03,13,18056,16248
8101,2020-12-03,14,18087,16257
8102,2020-12-03,15,18211,16375
8103,2020-12-03,16,18475,16705
8104,2020-12-03,17,19348,17490
8105,2020-12-03,18,20163,18272
8106,2020-12-03,19,19701,17933
8107,2020-12-03,20,19430,17640
8108,2020-12-03,21,19103,17109
8109,2020-12-03,22,17805,16108
8110,2020-12-03,23,16842,15037
8111,2020-12-03,24,16190,13914
8112,2020-12-04,1,15532,13241
8113,2020-12-04,2,15215,12931
8114,2020-12-04,3,15245,12733
8115,2020-12-04,4,15348,12635
8116,2020-12-04,5,15428,12750
8117,2020-12-04,6,16048,13367
8118,2020-12-04,7,17388,14660
8119,2020-12-04,8,18184,15900
8120,2020-12-04,9,18860,16648
8121,2020-12-04,10,19176,17018
8122,2020-12-04,11,19392,17185
8123,2020-12-04,12,19656,17372
8124,2020-12-04,13,19310,17427
8125,2020-12-04,14,19403,17310
8126,2020-12-04,15,19054,17460
8127,2020-12-04,16,19046,17432
8128,2020-12-04,17,19356,17899
8129,2020-12-04,18,19857,18549
8130,2020-12-04,19,19481,18098
8131,2020-12-04,20,18934,17607
8132,2020-12-04,21,18754,17201
8133,2020-12-04,22,18090,16466
8134,2020-12-04,23,16970,15434
8135,2020-12-04,24,16347,14328
8136,2020-12-05,1,15601,13395
8137,2020-12-05,2,15202,12882
8138,2020-12-05,3,15022,12642
8139,2020-12-05,4,14947,12516
8140,2020-12-05,5,14927,12545
8141,2020-12-05,6,15292,12761
8142,2020-12-05,7,15642,13476
8143,2020-12-05,8,16422,14331
8144,2020-12-05,9,17371,15144
8145,2020-12-05,10,18011,15805
8146,2020-12-05,11,18312,16121
8147,2020-12-05,12,18413,16198
8148,2020-12-05,13,18419,16193
8149,2020-12-05,14,18196,16127
8150,2020-12-05,15,18012,16020
8151,2020-12-05,16,18144,16250
8152,2020-12-05,17,19016,16983
8153,2020-12-05,18,20083,18135
8154,2020-12-05,19,19733,17842
8155,2020-12-05,20,18787,17263
8156,2020-12-05,21,18374,16748
8157,2020-12-05,22,17710,16134
8158,2020-12-05,23,17099,15396
8159,2020-12-05,24,16297,14520
8160,2020-12-06,1,16013,14011
8161,2020-12-06,2,15300,13360
8162,2020-12-06,3,14895,13053
8163,2020-12-06,4,14690,12928
8164,2020-12-06,5,14739,12917
8165,2020-12-06,6,14884,13092
8166,2020-12-06,7,15302,13600
8167,2020-12-06,8,15672,14402
8168,2020-12-06,9,16331,14962
8169,2020-12-06,10,16810,15207
8170,2020-12-06,11,16875,15342
8171,2020-12-06,12,17141,15469
8172,2020-12-06,13,17192,15481
8173,2020-12-06,14,17218,15394
8174,2020-12-06,15,17321,15597
8175,2020-12-06,16,17845,16256
8176,2020-12-06,17,18866,17367
8177,2020-12-06,18,19924,18583
8178,2020-12-06,19,19410,18118
8179,2020-12-06,20,18718,17451
8180,2020-12-06,21,18546,17167
8181,2020-12-06,22,17892,16499
8182,2020-12-06,23,16886,15542
8183,2020-12-06,24,16142,14566
8184,2020-12-07,1,15787,13925
8185,2020-12-07,2,15747,13607
8186,2020-12-07,3,15540,13475
8187,2020-12-07,4,15545,13444
8188,2020-12-07,5,15672,13644
8189,2020-12-07,6,16796,14470
8190,2020-12-07,7,17747,15779
8191,2020-12-07,8,19016,17100
8192,2020-12-07,9,19094,17438
8193,2020-12-07,10,18900,17224
8194,2020-12-07,11,18668,16803
8195,2020-12-07,12,18410,16574
8196,2020-12-07,13,18439,16441
8197,2020-12-07,14,18374,16321
8198,2020-12-07,15,18646,16574
8199,2020-12-07,16,19376,17318
8200,2020-12-07,17,20363,18424
8201,2020-12-07,18,21145,19389
8202,2020-12-07,19,20831,18929
8203,2020-12-07,20,20639,18652
8204,2020-12-07,21,20417,18221
8205,2020-12-07,22,19661,17415
8206,2020-12-07,23,18533,16438
8207,2020-12-07,24,17645,15338
8208,2020-12-08,1,16870,14560
8209,2020-12-08,2,16255,14163
8210,2020-12-08,3,16185,13993
8211,2020-12-08,4,16213,14004
8212,2020-12-08,5,16377,14160
8213,2020-12-08,6,16834,14731
8214,2020-12-08,7,17991,15972
8215,2020-12-08,8,19103,17290
8216,2020-12-08,9,19516,17558
8217,2020-12-08,10,19462,17313
8218,2020-12-08,11,19171,16986
8219,2020-12-08,12,18841,16798
8220,2020-12-08,13,18818,16847
8221,2020-12-08,14,18674,16755
8222,2020-12-08,15,18642,16845
8223,2020-12-08,16,18926,17208
8224,2020-12-08,17,19976,18338
8225,2020-12-08,18,20928,19204
8226,2020-12-08,19,20625,18685
8227,2020-12-08,20,20271,18301
8228,2020-12-08,21,19516,17749
8229,2020-12-08,22,18904,16841
8230,2020-12-08,23,17994,15680
8231,2020-12-08,24,17067,14573
8232,2020-12-09,1,16456,13713
8233,2020-12-09,2,16458,13451
8234,2020-12-09,3,16399,13384
8235,2020-12-09,4,16726,13500
8236,2020-12-09,5,16831,13722
8237,2020-12-09,6,16751,14099
8238,2020-12-09,7,17641,15154
8239,2020-12-09,8,18701,16507
8240,2020-12-09,9,19094,17031
8241,2020-12-09,10,19302,17333
8242,2020-12-09,11,19457,17572
8243,2020-12-09,12,19470,17634
8244,2020-12-09,13,19665,17735
8245,2020-12-09,14,19531,17584
8246,2020-12-09,15,19319,17488
8247,2020-12-09,16,19137,17570
8248,2020-12-09,17,19813,18297
8249,2020-12-09,18,20961,18987
8250,2020-12-09,19,20571,18487
8251,2020-12-09,20,20225,18214
8252,2020-12-09,21,19611,17717
8253,2020-12-09,22,19135,16968
8254,2020-12-09,23,17885,15820
8255,2020-12-09,24,17115,14718
8256,2020-12-10,1,16172,13995
8257,2020-12-10,2,15817,13494
8258,2020-12-10,3,15148,13258
8259,2020-12-10,4,15159,13247
8260,2020-12-10,5,15377,13437
8261,2020-12-10,6,16144,14057
8262,2020-12-10,7,17141,15254
8263,2020-12-10,8,17902,16329
8264,2020-12-10,9,18560,17064
8265,2020-12-10,10,18759,16912
8266,2020-12-10,11,18408,16857
8267,2020-12-10,12,18483,16797
8268,2020-12-10,13,18292,16697
8269,2020-12-10,14,18286,16689
8270,2020-12-10,15,18252,16692
8271,2020-12-10,16,17951,16971
8272,2020-12-10,17,18726,17897
8273,2020-12-10,18,20480,18794
8274,2020-12-10,19,19898,18251
8275,2020-12-10,20,19521,17945
8276,2020-12-10,21,18683,17343
8277,2020-12-10,22,18734,16696
8278,2020-12-10,23,17602,15610
8279,2020-12-10,24,16507,14409
8280,2020-12-11,1,15448,13593
8281,2020-12-11,2,15123,13191
8282,2020-12-11,3,14941,12982
8283,2020-12-11,4,14988,12916
8284,2020-12-11,5,14923,13040
8285,2020-12-11,6,15626,13715
8286,2020-12-11,7,16832,14923
8287,2020-12-11,8,17979,16300
8288,2020-12-11,9,18526,16903
8289,2020-12-11,10,18410,16803
8290,2020-12-11,11,17826,16334
8291,2020-12-11,12,17488,15917
8292,2020-12-11,13,17551,15920
8293,2020-12-11,14,17853,16127
8294,2020-12-11,15,17974,16282
8295,2020-12-11,16,18086,16633
8296,2020-12-11,17,19061,17385
8297,2020-12-11,18,20140,18262
8298,2020-12-11,19,19499,17778
8299,2020-12-11,20,18974,17300
8300,2020-12-11,21,18568,17065
8301,2020-12-11,22,18092,16322
8302,2020-12-11,23,16808,15393
8303,2020-12-11,24,16209,14395
8304,2020-12-12,1,15284,13544
8305,2020-12-12,2,15040,12933
8306,2020-12-12,3,14508,12634
8307,2020-12-12,4,14459,12434
8308,2020-12-12,5,14609,12479
8309,2020-12-12,6,14856,12662
8310,2020-12-12,7,15229,13257
8311,2020-12-12,8,15928,14154
8312,2020-12-12,9,16524,14963
8313,2020-12-12,10,17123,15528
8314,2020-12-12,11,18119,16303
8315,2020-12-12,12,18401,16646
8316,2020-12-12,13,18540,16760
8317,2020-12-12,14,18511,16733
8318,2020-12-12,15,18391,16587
8319,2020-12-12,16,18663,16801
8320,2020-12-12,17,19189,17303
8321,2020-12-12,18,19572,17748
8322,2020-12-12,19,18958,17111
8323,2020-12-12,20,18351,16526
8324,2020-12-12,21,17802,15935
8325,2020-12-12,22,17008,15351
8326,2020-12-12,23,16414,14584
8327,2020-12-12,24,15828,13671
8328,2020-12-13,1,15369,13081
8329,2020-12-13,2,15015,12663
8330,2020-12-13,3,14892,12532
8331,2020-12-13,4,14434,12389
8332,2020-12-13,5,14539,12435
8333,2020-12-13,6,14674,12565
8334,2020-12-13,7,15099,13086
8335,2020-12-13,8,15470,13880
8336,2020-12-13,9,16338,14656
8337,2020-12-13,10,16988,15441
8338,2020-12-13,11,17590,16066
8339,2020-12-13,12,17844,16417
8340,2020-12-13,13,18089,16655
8341,2020-12-13,14,18008,16659
8342,2020-12-13,15,18032,16552
8343,2020-12-13,16,17938,16735
8344,2020-12-13,17,18855,17758
8345,2020-12-13,18,19826,18663
8346,2020-12-13,19,19452,18150
8347,2020-12-13,20,19198,17689
8348,2020-12-13,21,18558,17318
8349,2020-12-13,22,17607,16548
8350,2020-12-13,23,16784,15718
8351,2020-12-13,24,15958,14739
8352,2020-12-14,1,15422,13944
8353,2020-12-14,2,14882,13537
8354,2020-12-14,3,14735,13380
8355,2020-12-14,4,14510,13274
8356,2020-12-14,5,14814,13297
8357,2020-12-14,6,15237,13745
8358,2020-12-14,7,16857,15065
8359,2020-12-14,8,17891,16315
8360,2020-12-14,9,18581,16917
8361,2020-12-14,10,19064,17260
8362,2020-12-14,11,19085,17354
8363,2020-12-14,12,19503,17500
8364,2020-12-14,13,19679,17556
8365,2020-12-14,14,19620,17443
8366,2020-12-14,15,19526,17210
8367,2020-12-14,16,19265,17281
8368,2020-12-14,17,19437,18055
8369,2020-12-14,18,21256,19223
8370,2020-12-14,19,21151,19041
8371,2020-12-14,20,20559,18610
8372,2020-12-14,21,19840,18060
8373,2020-12-14,22,19253,17664
8374,2020-12-14,23,18149,16672
8375,2020-12-14,24,17258,15599
8376,2020-12-15,1,16584,14752
8377,2020-12-15,2,15874,14192
8378,2020-12-15,3,15691,13997
8379,2020-12-15,4,15603,13994
8380,2020-12-15,5,16022,14293
8381,2020-12-15,6,16395,14903
8382,2020-12-15,7,17748,16286
8383,2020-12-15,8,18951,17480
8384,2020-12-15,9,19525,18098
8385,2020-12-15,10,19374,17984
8386,2020-12-15,11,19207,17764
8387,2020-12-15,12,18836,17392
8388,2020-12-15,13,18472,17076
8389,2020-12-15,14,18852,17293
8390,2020-12-15,15,19396,17567
8391,2020-12-15,16,20122,18222
8392,2020-12-15,17,20448,19303
8393,2020-12-15,18,21378,20319
8394,2020-12-15,19,21196,19908
8395,2020-12-15,20,20811,19489
8396,2020-12-15,21,20575,19010
8397,2020-12-15,22,19643,18213
8398,2020-12-15,23,18255,16887
8399,2020-12-15,24,17487,16006
8400,2020-12-16,1,16964,15229
8401,2020-12-16,2,16752,14764
8402,2020-12-16,3,16503,14558
8403,2020-12-16,4,16279,14500
8404,2020-12-16,5,16994,14665
8405,2020-12-16,6,17545,15260
8406,2020-12-16,7,18818,16387
8407,2020-12-16,8,20744,17917
8408,2020-12-16,9,21488,18590
8409,2020-12-16,10,21132,18652
8410,2020-12-16,11,21401,18876
8411,2020-12-16,12,21478,18922
8412,2020-12-16,13,21671,19001
8413,2020-12-16,14,21455,18953
8414,2020-12-16,15,21561,18971
8415,2020-12-16,16,22035,19208
8416,2020-12-16,17,22812,19906
8417,2020-12-16,18,23246,20738
8418,2020-12-16,19,22744,20218
8419,2020-12-16,20,22605,19843
8420,2020-12-16,21,22060,19310
8421,2020-12-16,22,21334,18458
8422,2020-12-16,23,19695,17185
8423,2020-12-16,24,18327,15889
8424,2020-12-17,1,17537,15290
8425,2020-12-17,2,17305,15012
8426,2020-12-17,3,17031,14801
8427,2020-12-17,4,16829,14716
8428,2020-12-17,5,17052,14815
8429,2020-12-17,6,17392,15350
8430,2020-12-17,7,18859,16584
8431,2020-12-17,8,20643,18158
8432,2020-12-17,9,20386,18578
8433,2020-12-17,10,20642,18559
8434,2020-12-17,11,20578,18397
8435,2020-12-17,12,20669,18215
8436,2020-12-17,13,20670,18004
8437,2020-12-17,14,20490,17740
8438,2020-12-17,15,20360,17672
8439,2020-12-17,16,20421,18103
8440,2020-12-17,17,21525,19116
8441,2020-12-17,18,22340,20168
8442,2020-12-17,19,21940,19787
8443,2020-12-17,20,21636,19355
8444,2020-12-17,21,21498,19087
8445,2020-12-17,22,20840,18328
8446,2020-12-17,23,19356,17292
8447,2020-12-17,24,18427,16255
8448,2020-12-18,1,17549,15410
8449,2020-12-18,2,17274,15006
8450,2020-12-18,3,17274,14797
8451,2020-12-18,4,17389,14808
8452,2020-12-18,5,17185,14944
8453,2020-12-18,6,17974,15355
8454,2020-12-18,7,19132,16645
8455,2020-12-18,8,20222,18050
8456,2020-12-18,9,20340,18246
8457,2020-12-18,10,20363,17799
8458,2020-12-18,11,20046,17403
8459,2020-12-18,12,19764,17111
8460,2020-12-18,13,19247,16836
8461,2020-12-18,14,19071,16743
8462,2020-12-18,15,19217,16864
8463,2020-12-18,16,19716,17459
8464,2020-12-18,17,20926,18461
8465,2020-12-18,18,21971,19485
8466,2020-12-18,19,21507,19098
8467,2020-12-18,20,21061,18811
8468,2020-12-18,21,20915,18388
8469,2020-12-18,22,19996,17672
8470,2020-12-18,23,18662,16559
8471,2020-12-18,24,17816,15593
8472,2020-12-19,1,17314,14800
8473,2020-12-19,2,16823,14174
8474,2020-12-19,3,16421,13767
