y,x,lon,lat,Average Wind Speed at 110m (m/s),NREL ATB Wind Class,Representative Wind Turbine,Capacity Factors,Capacity Factors,Spur Line Cost (USD/MW),LCOE (USD/MWh),Availability Fraction,Maximum Capacity (MW)
42.25,-90.25,-90.25,42.25,5.6210833,10,T4,0.3250154632329941,0.3250154632329941,1416.1575931076998,74.36173354876708,0.0,0.0
42.25,-90.0,-90.0,42.25,5.614857,10,T4,0.3252193209975958,0.3252193209975958,1366.7353333774577,73.19586363522437,0.0,0.0
42.25,-89.75,-89.75,42.25,5.759274,10,T4,0.3390080795288086,0.3390080795288086,1317.3102369970557,69.14491243547944,0.0,0.0
42.25,-89.5,-89.5,42.25,5.811701,10,T4,0.34244696690142157,0.34244696690142157,1267.8824245882356,67.38748215919642,0.0,0.0
42.25,-89.25,-89.25,42.25,5.761078,10,T4,0.337225967168808,0.337225967168808,1218.4520188895056,67.3512032948098,0.0,0.0
42.25,-89.0,-89.0,42.25,5.8312883,10,T4,0.3450209426134825,0.3450209426134825,1169.0191452171298,64.77430651958426,0.0,0.0
42.25,-88.75,-88.75,42.25,5.845982,10,T4,0.34654262313246725,0.34654262313246725,1119.5839320477314,63.43921704179613,0.0,0.0
42.25,-88.5,-88.5,42.25,5.779555,10,T4,0.33915099132061005,0.33915099132061005,1070.1465117619007,63.74823418246132,0.0,0.0
42.25,-88.25,-88.25,42.25,5.693417,10,T4,0.3314620705544949,0.3314620705544949,1020.7070216033658,64.12844061508184,0.0,0.0
42.25,-88.0,-88.0,42.25,6.0562525,9,T3,0.3376836420642247,0.3376836420642247,971.2656049305799,58.99804598938951,0.0,0.0
42.25,-87.75,-87.75,42.25,6.8444734,8,T2,0.3665210604518652,0.3665210604518652,921.8224128705257,48.97553280704072,0.0,0.0
42.25,-87.5,-87.5,42.25,7.232487,7,T1,0.40247869220376015,0.40247869220376015,872.3776065343188,43.44511378453368,0.0,0.0
42.25,-87.25,-87.25,42.25,7.4872074,7,T1,0.4258030779063702,0.4258030779063702,822.9313600309645,40.21002335367709,0.0,0.0
42.25,-87.0,-87.0,42.25,7.568888,7,T1,0.43314224696159365,0.43314224696159365,773.4838646364202,38.68789469038101,0.0,0.0
42.25,-86.75,-86.75,42.25,7.379195,7,T1,0.415414149209857,0.415414149209857,724.0353346703273,39.46221855344841,0.0,0.0
42.25,-86.5,-86.5,42.25,6.8461304,8,T2,0.37117478491365913,0.37117478491365913,674.5860159565822,43.45559687690263,0.0,0.0
42.25,-86.25,-86.25,42.25,6.231487,9,T3,0.3571642296433445,0.3571642296433445,625.1361982984412,48.642516960807704,0.0,0.0
42.25,-86.0,-86.0,42.25,5.7786455,10,T4,0.3441504140794277,0.3441504140794277,575.6862343817041,52.240193459852634,0.0,0.0
42.25,-85.75,-85.75,42.25,5.716514,10,T4,0.33713850028812886,0.33713850028812886,526.2365693335752,52.246415480762806,0.0,0.0
42.25,-85.5,-85.5,42.25,5.7766905,10,T4,0.34350962725281714,0.34350962725281714,476.787788671418,50.21716206924429,0.0,0.0
42.25,-85.25,-85.25,42.25,5.7818446,10,T4,0.3454686132222414,0.3454686132222414,427.34069953225634,48.87822192723216,0.0,0.0
42.25,-85.0,-85.0,42.25,5.8628335,10,T4,0.35390796566009525,0.35390796566009525,377.89647565343046,46.68367817097008,0.0,0.0
42.25,-84.75,-84.75,42.25,5.9275126,9,T3,0.3186989617053217,0.3186989617053217,328.4569332446819,47.657101330727585,0.0,0.0
42.25,-84.5,-84.5,42.25,5.966003,9,T3,0.3225785052374454,0.3225785052374454,279.0250999779391,45.95530624492518,0.0,0.0
42.25,-84.25,-84.25,42.25,5.9435487,9,T3,0.31945635035691233,0.31945635035691233,229.60651838681503,45.265078829594465,0.0,0.0
42.25,-84.0,-84.0,42.25,5.9234304,9,T3,0.3164683284863917,0.3164683284863917,180.21269140315422,44.5429157368353,0.0,0.0
42.25,-83.75,-83.75,42.25,5.9203453,9,T3,0.3157380751436384,0.3157380751436384,130.87231703979555,43.494979118660275,0.0,0.0
42.25,-83.5,-83.5,42.25,5.9104185,9,T3,0.31515536247670833,0.31515536247670833,81.68312664342143,42.42584760323799,0.0,0.0
42.25,-83.25,-83.25,42.25,6.148295,9,T3,0.3443950490449119,0.3443950490449119,33.178233737576726,37.78650648309082,7.066296727375391e-05,0.10992237875340012
42.25,-83.0,-83.0,42.25,6.542807,8,T2,0.335242950245738,0.335242950245738,6.602761710460941,33.437839528281025,0.432149534623987,672.2461114688441
42.25,-82.75,-82.75,42.25,6.9245157,8,T2,0.37413991506397726,0.37413991506397726,10.667954012071233,30.041544416666476,0.4605224406331703,716.3826317996145
42.25,-82.5,-82.5,42.25,7.15546,7,T1,0.3948022791147232,0.3948022791147232,3.5325062392099893,28.081209698454153,0.4291881786386465,667.6394694326306
42.25,-82.25,-82.25,42.25,7.2411833,7,T1,0.40368021093308926,0.40368021093308926,11.220864939838927,27.60390896089884,0.2203574169344349,342.7850922172997
42.25,-82.0,-82.0,42.25,7.630677,6,T1,0.43826066637039185,0.43826066637039185,41.26849257951032,25.930819424584108,0.055702714211431345,86.65040802173566
42.25,-81.75,-81.75,42.25,8.006691,6,T1,0.4685199799537659,0.4685199799537659,50.81459655135143,24.406146022662707,0.022141249674864864,34.44263626356191
42.25,-81.5,-81.5,42.25,8.42755,4,T1,0.5021457116603851,0.5021457116603851,77.23123263862944,23.15927478942289,0.0,0.0
42.25,-81.25,-81.25,42.25,8.47366,4,T1,0.5067927769422531,0.5067927769422531,119.19277329308937,23.55673891687432,0.0,0.0
42.25,-81.0,-81.0,42.25,8.4669075,4,T1,0.5074166552424431,0.5074166552424431,149.4092846545965,23.966370190335848,0.0,0.0
42.25,-80.75,-80.75,42.25,8.452289,4,T1,0.506177294999361,0.506177294999361,165.7578274990518,24.26293238250113,0.0,0.0
42.25,-80.5,-80.5,42.25,8.203342,5,T1,0.48464553157985213,0.48464553157985213,171.30202272661663,25.425137994811468,0.0,0.0
42.25,-80.25,-80.25,42.25,7.8705044,6,T1,0.4583272075355053,0.4583272075355053,152.2223102553705,26.578509110356194,0.0,0.0
42.25,-80.0,-80.0,42.25,7.538762,7,T1,0.42851055569946767,0.42851055569946767,147.82712360893996,28.35235287925418,0.0,0.0
42.25,-79.75,-79.75,42.25,6.836112,8,T2,0.3722823223471642,0.3722823223471642,159.0895278271954,33.127798023677386,0.0,0.0
42.25,-79.5,-79.5,42.25,6.437538,9,T3,0.3746264686546421,0.3746264686546421,183.245745353968,37.68756956924659,0.0,0.0
42.25,-79.25,-79.25,42.25,6.23688,9,T3,0.351145314490069,0.351145314490069,216.1072658218959,40.89700691979846,0.0,0.0
42.25,-79.0,-79.0,42.25,6.157131,9,T3,0.3413409827625941,0.3413409827625941,222.96328789624397,42.21962486704152,0.0,0.0
42.25,-78.75,-78.75,42.25,6.167176,9,T3,0.3415602856827117,0.3415602856827117,236.16778615301368,42.4772505949614,0.0,0.0
42.25,-78.5,-78.5,42.25,6.205599,9,T3,0.34472141653295185,0.34472141653295185,258.20635512912094,42.55859756677133,0.0,0.0
42.25,-78.25,-78.25,42.25,6.1497817,9,T3,0.3383743450725373,0.3383743450725373,284.33804915742087,43.9256849079669,0.0,0.0
42.25,-78.0,-78.0,42.25,6.1397595,9,T3,0.33786915806079293,0.33786915806079293,314.0773900539409,44.63964917117276,0.0,0.0
42.25,-77.75,-77.75,42.25,6.1498566,9,T3,0.33990647436906885,0.33990647436906885,348.23605235870116,45.112249360436685,0.0,0.0
42.25,-77.5,-77.5,42.25,6.112965,9,T3,0.3358675297450474,0.3358675297450474,385.64122157332037,46.474994840931025,0.0,0.0
42.25,-77.25,-77.25,42.25,5.891175,10,T4,0.3619173666983843,0.3619173666983843,425.437160377496,46.618021614374314,0.0,0.0
42.25,-77.0,-77.0,42.25,5.668125,10,T4,0.3357521748393774,0.3357521748393774,467.012786212851,51.16298623330991,0.0,0.0
42.25,-76.75,-76.75,42.25,5.648596,10,T4,0.33462729458510876,0.33462729458510876,507.72376768349864,52.231028938463595,0.0,0.0
42.25,-76.5,-76.5,42.25,5.6583414,10,T4,0.33526625737547877,0.33526625737547877,511.97076578141554,52.224783910670084,0.0,0.0
42.25,-76.25,-76.25,42.25,5.7479577,10,T4,0.3448733404427767,0.3448733404427767,520.7614761217557,50.95770247270578,0.0,0.0
42.25,-76.0,-76.0,42.25,5.7004943,10,T4,0.33782370094954967,0.33782370094954967,533.8714201455111,52.30689918435048,0.0,0.0
42.25,-75.75,-75.75,42.25,5.7158575,10,T4,0.339285564661026,0.339285564661026,550.9922652221936,52.45318502704476,0.0,0.0
42.25,-75.5,-75.5,42.25,5.693633,10,T4,0.3360229718387127,0.3360229718387127,571.4450099538223,53.41077337615809,0.0,0.0
42.25,-75.25,-75.25,42.25,5.7645802,10,T4,0.3441650353223086,0.3441650353223086,590.7578571506473,52.56050929184118,0.0,0.0
42.25,-75.0,-75.0,42.25,5.9523897,9,T3,0.31689249569162625,0.31689249569162625,613.5109163141931,54.55397320167491,0.0,0.0
42.25,-74.75,-74.75,42.25,6.100359,9,T3,0.3350601916426756,0.3350601916426756,638.9621652685266,52.15539885634495,0.0,0.0
42.25,-74.5,-74.5,42.25,5.912789,9,T3,0.31725477836040583,0.31725477836040583,666.9997234650214,55.733438903195804,0.0,0.0
42.5,-95.0,-95.0,42.5,6.909424,8,T2,0.3723350746333599,0.3723350746333599,1663.842686231246,62.88873702036725,0.0,0.0
42.5,-94.75,-94.75,42.5,6.864887,8,T2,0.3681598267257214,0.3681598267257214,1656.093341699812,63.44692039074685,0.0,0.0
42.5,-94.5,-94.5,42.5,6.819533,8,T2,0.364118167757988,0.364118167757988,1649.6306289541585,64.02044773090462,0.0,0.0
42.5,-94.25,-94.25,42.5,6.8093805,8,T2,0.3635790347605944,0.3635790347605944,1644.4697805715432,64.01083474640386,0.0,0.0
42.5,-94.0,-94.0,42.5,6.835819,8,T2,0.3669408204108477,0.3669408204108477,1640.6231327220914,63.34718007933814,0.0,0.0
42.5,-93.75,-93.75,42.5,6.8746185,8,T2,0.3713880523890257,0.3713880523890257,1638.0999811479608,62.53858355277084,0.0,0.0
42.5,-93.5,-93.5,42.5,6.8775406,8,T2,0.37247152991592886,0.37247152991592886,1636.9064706307054,62.33306562099705,0.0,0.0
42.5,-93.25,-93.25,42.5,6.857305,8,T2,0.3711090327501297,0.3711090327501297,1637.045520974422,62.56467614377899,0.0,0.0
42.5,-93.0,-93.0,42.5,6.7677,8,T2,0.3625623806566,0.3625623806566,1638.5167890603395,64.06939564758598,0.0,0.0
42.5,-92.75,-92.75,42.5,6.677016,8,T2,0.3531986761391163,0.3531986761391163,1641.3157170467202,65.82631479969939,0.0,0.0
42.5,-92.5,-92.5,42.5,6.6256566,8,T2,0.34744502887129786,0.34744502887129786,1645.436463573046,67.00374268819382,0.0,0.0
42.5,-92.25,-92.25,42.5,6.6275196,8,T2,0.3470955087840557,0.3470955087840557,1650.8690905304368,67.18649201230222,0.0,0.0
42.5,-92.0,-92.0,42.5,6.6212926,8,T2,0.34579138077795507,0.34579138077795507,1654.8387052814815,67.52443202158817,0.0,0.0
42.5,-91.75,-91.75,42.5,6.589923,8,T2,0.3428275824636221,0.3428275824636221,1651.6279668784093,68.03921296916337,0.0,0.0
42.5,-91.5,-91.5,42.5,6.5395617,8,T2,0.33821737429499626,0.33821737429499626,1649.7329462928926,68.92538197302908,0.0,0.0
42.5,-91.25,-91.25,42.5,6.381531,9,T3,0.37624650830494755,0.37624650830494755,1611.5398654543535,65.48476708682688,0.0,0.0
42.5,-91.0,-91.0,42.5,6.164306,9,T3,0.34938407152893514,0.34938407152893514,1562.2580708194323,69.4806869821513,0.0,0.0
42.5,-90.75,-90.75,42.5,5.8832545,10,T4,0.35492994710803033,0.35492994710803033,1512.9748858243527,70.10338514340376,0.0,0.0
42.5,-90.5,-90.5,42.5,5.7203,10,T4,0.33538840989768504,0.33538840989768504,1463.6906203802814,73.10569538589509,0.0,0.0
42.5,-90.25,-90.25,42.5,5.6857896,10,T4,0.3306076398640871,0.3306076398640871,1414.4056125189588,73.0648862825005,0.0,0.0
42.5,-90.0,-90.0,42.5,5.6806865,10,T4,0.3303315444737673,0.3303315444737673,1365.1202334815396,72.0270708502042,0.0,0.0
42.5,-89.75,-89.75,42.5,5.727863,10,T4,0.33391739705204965,0.33391739705204965,1315.8348939499776,70.16650825251648,0.0,0.0
42.5,-89.5,-89.5,42.5,5.7030826,10,T4,0.3311534320414066,0.3311534320414066,1266.5500517318835,69.65600674757974,0.0,0.0
42.5,-89.25,-89.25,42.5,5.666185,10,T4,0.3273032389730215,0.3273032389730215,1217.2662213102633,69.3663806105854,0.0,0.0
42.5,-89.0,-89.0,42.5,5.761373,10,T4,0.3375759505033493,0.3375759505033493,1167.9839858082335,66.18027177637941,0.0,0.0
42.5,-88.75,-88.75,42.5,5.7890377,10,T4,0.33992606195807457,0.33992606195807457,1118.7040121122009,64.65497755985024,0.0,0.0
42.5,-88.5,-88.5,42.5,5.7587667,10,T4,0.33629072877764704,0.33629072877764704,1069.4270701705634,64.27467707581326,0.0,0.0
42.5,-88.25,-88.25,42.5,5.749171,10,T4,0.33720376025140286,0.33720376025140286,1020.1540578768845,63.02442478810998,0.0,0.0
42.5,-88.0,-88.0,42.5,6.316261,9,T3,0.3665531478780841,0.3665531478780841,970.8860335169782,54.343768550585104,0.0,0.0
42.5,-87.75,-87.75,42.5,7.118568,7,T1,0.3914610790163279,0.3914610790163279,921.6242586031308,45.594426513709145,0.0,0.0
42.5,-87.5,-87.5,42.5,7.4945555,7,T1,0.42737710537016393,0.42737710537016393,872.3702551894715,40.913933420615336,0.0,0.0
42.5,-87.25,-87.25,42.5,7.6574264,6,T1,0.4416986851543188,0.4416986851543188,823.1258837144782,38.76621096140263,0.0,0.0
42.5,-87.0,-87.0,42.5,7.7206335,6,T1,0.4471509611010552,0.4471509611010552,773.8934504802373,37.48259485260367,0.0,0.0
42.5,-86.75,-86.75,42.5,7.7471533,6,T1,0.44860011446475984,0.44860011446475984,724.6758588036688,36.553449269977165,0.0,0.0
42.5,-86.5,-86.5,42.5,7.480171,7,T1,0.42386464853584765,0.42386464853584765,675.4768260080112,37.8317028450266,0.0,0.0
42.5,-86.25,-86.25,42.5,6.9635177,8,T2,0.3817736514955759,0.3817736514955759,626.3012022605742,41.31766312475871,0.0,0.0
42.5,-86.0,-86.0,42.5,6.1596923,9,T3,0.3466202664424757,0.3466202664424757,577.1554516142949,49.1026681208065,0.0,0.0
42.5,-85.75,-85.75,42.5,5.7747383,10,T4,0.3424427976757288,0.3424427976757288,528.0484001426115,51.47610857554483,0.0,0.0
42.5,-85.5,-85.5,42.5,5.7427125,10,T4,0.337585041731596,0.337585041731596,478.9924411620065,51.146568030060855,0.0,0.0
42.5,-85.25,-85.25,42.5,5.7796235,10,T4,0.3432544069439173,0.3432544069439173,430.00555870847984,49.25069683365255,0.0,0.0
42.5,-85.0,-85.0,42.5,5.7596383,10,T4,0.3410360603928566,0.3410360603928566,381.11489599786466,48.51519168073664,0.0,0.0
42.5,-84.75,-84.75,42.5,5.79679,10,T4,0.34398361609876155,0.34398361609876155,332.36343410443084,47.05563122591721,0.0,0.0
42.5,-84.5,-84.5,42.5,5.8478584,10,T4,0.3493709795176983,0.3493709795176983,283.82344297987123,45.3067397798575,0.0,0.0
42.5,-84.25,-84.25,42.5,5.8400908,10,T4,0.34831089597940446,0.34831089597940446,235.62620023802967,44.42547881525396,0.0,0.0
42.5,-84.0,-84.0,42.5,5.823531,10,T4,0.3453362113535404,0.3453362113535404,188.03602689162656,43.79317108349951,0.0,0.0
42.5,-83.75,-83.75,42.5,5.920308,9,T3,0.31537260852833965,0.31537260852833965,141.66666798223605,43.797473304347946,0.0,0.0
42.5,-83.5,-83.5,42.5,5.8547096,10,T4,0.34695636087656023,0.34695636087656023,98.26256046458052,41.682963656824136,0.0,0.0
42.5,-83.25,-83.25,42.5,5.940948,9,T3,0.31849451486045044,0.31849451486045044,64.15524499319976,41.575715212613076,0.0,0.0
42.5,-83.0,-83.0,42.5,6.1567235,9,T3,0.3448035867945881,0.3448035867945881,58.901575349458355,38.29119965910906,0.0,0.0
42.5,-82.75,-82.75,42.5,6.5351777,8,T2,0.3344957613050938,0.3344957613050938,62.74958166986618,34.74881648466107,0.0009032707478105204,1.3996153747892692
42.5,-82.5,-82.5,42.5,6.79356,8,T2,0.36017772832512857,0.36017772832512857,41.921424660577145,31.845190978783712,0.2196779497289476,340.3903399332702
42.5,-82.25,-82.25,42.5,6.666807,8,T2,0.3505505519062281,0.3505505519062281,2.8093907743035635,31.89799880404979,0.6700989034901477,1038.3162922670854
42.5,-82.0,-82.0,42.5,6.8552513,8,T2,0.371771244764328,0.371771244764328,12.72978474903494,30.273795525395315,0.7636455730530115,1183.266586979475
42.5,-81.75,-81.75,42.5,7.260735,7,T1,0.4081494182050228,0.4081494182050228,14.391824306607246,27.358869090175748,0.6309857390305198,977.7105643054347
42.5,-81.5,-81.5,42.5,7.906424,6,T1,0.4641215337067843,0.4641215337067843,47.224005445600675,24.5804618841629,0.2013657243057205,312.01560411031164
42.5,-81.25,-81.25,42.5,8.084646,5,T1,0.4760275683552027,0.4760275683552027,72.08645735543574,24.35035081394211,4.888439608183004e-07,0.0007574622977396412
42.5,-81.0,-81.0,42.5,8.134202,5,T1,0.4807875791192055,0.4807875791192055,84.95819588249927,24.30645374500538,0.0,0.0
42.5,-80.75,-80.75,42.5,8.191009,5,T1,0.48501916947960855,0.48501916947960855,100.44995119281369,24.329637830159196,0.011156128595377656,17.28638896811569
42.5,-80.5,-80.5,42.5,8.283106,5,T1,0.491691378235817,0.491691378235817,113.55018991221498,24.195719050484158,0.10149934810422158,157.27294658586305
42.5,-80.25,-80.25,42.5,7.997924,6,T1,0.46701040177047254,0.46701040177047254,89.03900077694216,25.087871493711052,0.0037314682171694243,5.781899237292679
42.5,-80.0,-80.0,42.5,7.9999485,6,T1,0.46382149422168734,0.46382149422168734,81.3291087199405,25.137929766577,0.0010746977988318185,1.6652411438577301
42.5,-79.75,-79.75,42.5,8.015596,6,T1,0.4641358364671469,0.4641358364671469,100.13622462851029,25.419347424207423,0.0,0.0
42.5,-79.5,-79.5,42.5,7.5801816,7,T1,0.4327596625983715,0.4327596625983715,135.1437959324842,27.858112583870717,0.0,0.0
42.5,-79.25,-79.25,42.5,7.391552,7,T1,0.41515756811201576,0.41515756811201576,152.81308390891704,29.35272281099485,0.0,0.0
42.5,-79.0,-79.0,42.5,6.49515,9,T3,0.37945283551417425,0.37945283551417425,157.42242046807257,36.70697954814382,0.0,0.0
42.5,-78.75,-78.75,42.5,6.3930845,9,T3,0.3688517353869605,0.3688517353869605,175.55688843124634,38.12407501075233,0.0,0.0
42.5,-78.5,-78.5,42.5,6.3218837,9,T3,0.3597054855842112,0.3597054855842112,201.41407783113317,39.62289941250535,0.0,0.0
42.5,-78.25,-78.25,42.5,6.246938,9,T3,0.35093596401819344,0.35093596401819344,231.2680696592029,41.23958785048795,0.0,0.0
42.5,-78.0,-78.0,42.5,6.1386433,9,T3,0.33922968568740447,0.33922968568740447,266.8526799792992,43.43529609414862,0.0,0.0
42.5,-77.75,-77.75,42.5,5.8879714,10,T4,0.3607207120656967,0.3607207120656967,306.1760492552486,44.33760151519318,0.0,0.0
42.5,-77.5,-77.5,42.5,6.010851,9,T3,0.3275522623217034,0.3275522623217034,347.9726753699088,46.8078153434505,0.0,0.0
42.5,-77.25,-77.25,42.5,5.8272696,10,T4,0.35647232899069786,0.35647232899069786,391.4508159284171,46.627899209887154,0.0,0.0
42.5,-77.0,-77.0,42.5,5.621654,10,T4,0.3322684682905674,0.3322684682905674,436.1075162934828,51.014352585321156,0.0,0.0
42.5,-76.75,-76.75,42.5,5.5367246,10,T4,0.32305647726356984,0.32305647726356984,440.93426871347197,52.57907494803464,0.0,0.0
42.5,-76.5,-76.5,42.5,5.6275754,10,T4,0.333462082862854,0.333462082862854,445.7984644374675,51.04579296522522,0.0,0.0
42.5,-76.25,-76.25,42.5,5.894086,10,T4,0.3642064453214407,0.3642064453214407,455.8269916474825,46.939582331601464,0.0,0.0
42.5,-76.0,-76.0,42.5,5.9682856,9,T3,0.3205232509742023,0.3205232509742023,470.6897858732622,50.65417337858047,0.0,0.0
42.5,-75.75,-75.75,42.5,5.9231734,9,T3,0.31452775706923053,0.31452775706923053,489.94696863471864,52.07067649369579,0.0,0.0
42.5,-75.5,-75.5,42.5,5.917584,9,T3,0.3132428558491356,0.3132428558491356,509.5035761822651,52.7440956999389,0.0,0.0
42.5,-75.25,-75.25,42.5,5.978594,9,T3,0.32014077396270696,0.32014077396270696,531.1773724905263,52.106273535015106,0.0,0.0
42.5,-75.0,-75.0,42.5,6.102629,9,T3,0.335203409615758,0.335203409615758,556.0378027103608,50.31107674195887,0.0,0.0
42.5,-74.75,-74.75,42.5,6.0541325,9,T3,0.3314233848455413,0.3314233848455413,583.8894433350833,51.50384009876501,0.0,0.0
42.5,-74.5,-74.5,42.5,5.87598,10,T4,0.3636486376672983,0.3636486376672983,612.7642388699576,50.190125225072705,0.0,0.0
42.75,-95.0,-95.0,42.75,6.9540186,8,T2,0.37647890858352184,0.37647890858352184,1598.010120788201,60.90862698398363,0.0,0.0
42.75,-94.75,-94.75,42.75,6.898172,8,T2,0.37136596128344534,0.37136596128344534,1589.9735959241104,61.587827865265915,0.0,0.0
42.75,-94.5,-94.5,42.75,6.8509746,8,T2,0.3673390393704176,0.3673390393704176,1583.2690728901614,62.128552601036404,0.0,0.0
42.75,-94.25,-94.25,42.75,6.8341837,8,T2,0.3667580114454031,0.3667580114454031,1577.9135966267477,62.11943033999362,0.0,0.0
42.75,-94.0,-94.0,42.75,6.8650455,8,T2,0.37049977569282055,0.37049977569282055,1573.9209907018096,61.4127023699238,0.0,0.0
42.75,-93.75,-93.75,42.75,6.932311,8,T2,0.37749313063919543,0.37749313063919543,1571.3016832655712,60.22387936997228,0.0,0.0
42.75,-93.5,-93.5,42.75,6.93054,8,T2,0.3778594434410334,0.3778594434410334,1570.0625731255827,60.14134323933671,0.0,0.0
42.75,-93.25,-93.25,42.75,6.873201,8,T2,0.37255427746474745,0.37255427746474745,1570.2069398993995,61.00060889706611,0.0,0.0
42.75,-93.0,-93.0,42.75,6.755478,8,T2,0.36079862447083,0.36079862447083,1571.7343391049592,63.01932937603323,0.0,0.0
42.75,-92.75,-92.75,42.75,6.6697035,8,T2,0.35135611000657085,0.35135611000657085,1574.6398520026257,64.77384725291854,0.0,0.0
42.75,-92.5,-92.5,42.75,6.627418,8,T2,0.3470967827141285,0.3470967827141285,1578.9167805988743,65.65946017524352,0.0,0.0
42.75,-92.25,-92.25,42.75,6.654142,8,T2,0.34959617561101913,0.34959617561101913,1584.553978414382,65.30879910232873,0.0,0.0
42.75,-92.0,-92.0,42.75,6.553263,8,T2,0.3395968668460846,0.3395968668460846,1588.2054474390025,67.31098659974312,0.0,0.0
42.75,-91.75,-91.75,42.75,6.424876,9,T3,0.38003375029580594,0.38003375029580594,1584.8736587744515,64.31537550279293,0.0,0.0
42.75,-91.5,-91.5,42.75,6.241861,9,T3,0.3576055808776752,0.3576055808776752,1582.9069451501134,68.30857639201794,0.0,0.0
42.75,-91.25,-91.25,42.75,6.061297,9,T3,0.3360720760863528,0.3360720760863528,1581.0833402885917,72.64541949556119,0.0,0.0
42.75,-91.0,-91.0,42.75,5.9444613,9,T3,0.3213819880802438,0.3213819880802438,1562.9587894347185,75.5506130863458,0.0,0.0
42.75,-90.75,-90.75,42.75,5.806007,10,T4,0.34516205932199956,0.34516205932199956,1513.8989529805046,72.10698869310954,0.0,0.0
42.75,-90.5,-90.5,42.75,5.868123,10,T4,0.35218164564669135,0.35218164564669135,1464.8463724432593,69.64393392914909,0.0,0.0
42.75,-90.25,-90.25,42.75,5.814484,10,T4,0.34516217513382436,0.34516217513382436,1415.8022528676797,70.01374388526571,0.0,0.0
42.75,-90.0,-90.0,42.75,5.779453,10,T4,0.340433838903904,0.340433838903904,1366.7679565220571,69.92533240379062,0.0,0.0
42.75,-89.75,-89.75,42.75,5.7494655,10,T4,0.3368540085405111,0.3368540085405111,1317.7450320712896,69.59657812213476,0.0,0.0
42.75,-89.5,-89.5,42.75,5.7135797,10,T4,0.3329147561788559,0.3329147561788559,1268.735250476307,69.33582746518043,0.0,0.0
42.75,-89.25,-89.25,42.75,5.6765447,10,T4,0.3284364576786757,0.3284364576786757,1219.7406494967868,69.18253179804853,0.0,0.0
42.75,-89.0,-89.0,42.75,5.7292533,10,T4,0.3341753678917885,0.3341753678917885,1170.763589295714,66.91498715524267,0.0,0.0
42.75,-88.75,-88.75,42.75,5.70907,10,T4,0.331763152346015,0.331763152346015,1121.8068225067111,66.31467217612747,0.0,0.0
42.75,-88.5,-88.5,42.75,5.7117114,10,T4,0.33192340695858,0.33192340695858,1072.8735833364094,65.19685492934549,0.0,0.0
42.75,-88.25,-88.25,42.75,5.7644243,10,T4,0.3393996682614088,0.3393996682614088,1023.9677019975375,62.6994167050451,0.0,0.0
42.75,-88.0,-88.0,42.75,6.3232775,9,T3,0.36705737552970813,0.36705737552970813,975.0937532557423,54.353546350638666,0.0,0.0
